6 
9.9706	5.9494	3.1806	7.1694
12.1038	3.5562	5.325	4.785
9.7106	0.9813	2.9463	2.1119
9.2606	-1.8444	2.4706	-0.7519
10.8625	-3.4025	4.1013	-2.3125
-1.5253	5.4694	-8.3613	6.4506
-0.12197174 -0.031459423 0 0 0
1 35
