4 
14.0175	6.5637	7.2925	7.9013
9.9706	5.9494	3.1806	7.1694
12.1038	3.5562	5.325	4.785
0.2063	3.9688	-6.6509	4.98
-0.12197174 -0.031459423 0 0 0
1 35
