4 
3.085	-0.2513	-3.77	0.7838
4.7381	0.4644	-2.1375	1.5269
0.2063	3.9688	-6.6509	4.98
9.9706	5.9494	3.1806	7.1694
-0.12197174 -0.031459423 0 0 0
1 35
